OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6245
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250701.06
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,89.9
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16322.6
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1332.46
2018 HON. BEN RAY LUJAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15075.84
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6643.33
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,764.95
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6094
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201548.83
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3040.81
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34118.17
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8249.5
2018 HON. BENNIE G. THOMPSON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27297.13
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,196.74
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,343.87
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5513
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,175738.03
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,607.25
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19741.92
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1630.23
"2018 HON. BETO O""ROURKE",Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10503.9
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,615.31
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,409.54
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6069
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239246.04
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,928.35
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25692.67
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6937.66
2018 HON. BETTY MCCOLLUM,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12076.85
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1102.05
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,50.1
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6455
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235343.31
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,644.95
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36519.17
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4928.89
2018 HON. BILL FLORES,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,35041.09
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1338.05
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,279.15
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6120.61
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,217175.02
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,103.45
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,29427.39
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2317.29
2018 HON. BILL FOSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5051.3
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,587.97
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3223.99
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6225
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251279.25
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,552.69
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19738.28
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1898.11
2018 HON. BILL HUIZENGA,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14146.99
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,393.47
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,623.12
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9367.68
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,241558.3
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,134.8
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18767.78
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3617.76
2018 HON. BILL JOHNSON,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,19000.8
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,447.9
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,317.55
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25018.51
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,223470.85
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1192.63
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32322.48
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4463.59
2018 HON. BILL PASCRELL  JR.,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6936.23
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,743.25
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8012.04
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8855
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224952.73
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13328.82
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,6607.58
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3280.77
2018 HON. BILL POSEY,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9144.8
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,711.9
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,774.03
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5947.17
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231012.03
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,239.8
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23070.49
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3951.99
2018 HON. BILL SHUSTER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3066.66
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,587.79
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,338
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8733
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,255402.72
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,499.21
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20829.96
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2660.38
2018 HON. BILLY LONG,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6097.86
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1075.79
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5867.09
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243333.32
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1676.51
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19747.41
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1064.08
2018 HON. BLAINE LUETKEMEYER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9478.99
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2804.3
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2211.26
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14901.57
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,181224.95
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,209.65
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24319.66
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1145.42
2018 HON. BLAKE FARENTHOLD,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15369.99
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1095
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6145.11
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222562.56
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2370.4
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22711.99
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1763.7
2018 HON. BOB GIBBS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,14739.93
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5511.43
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2587.11
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6630
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,259091.68
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3856.24
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23173.06
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2240.96
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,8.99
2018 HON. BOB GOODLATTE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8345.72
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1139.01
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,129.86
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8445.21
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,242057.22
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,233.8
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,35855.39
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5616.02
2018 HON. BOBBY L. RUSH,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,17303.99
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,834.6
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4825.01
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9235
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247544.86
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7886.5
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24118.46
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4284.2
2018 HON. BONNIE WATSON COLEMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8692.46
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,695.9
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1131.58
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8184.62
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,206208.3
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11417.06
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16578.56
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2214.89
2018 HON. BRAD R. WENSTRUP,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18815.12
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,870.99
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,13830.54
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6900
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,263171.65
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,7302.64
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32686.67
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,9564.48
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,14
2018 HON. BRAD SHERMAN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2874.6
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,411
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2884.21
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5627.58
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,234739.42
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1277.45
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26302.77
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1094.19
2018 HON. BRADLEY BYRNE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10930.89
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,607.8
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24437.78
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5907.42
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,224315.51
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,34055.99
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,38669.75
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1289.71
2018 HON. BRADLEY S. SCHNEIDER,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8517.05
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,11134.95
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3048.25
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8321
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,252610.84
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,18707.92
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,43912.82
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6374.06
2018 HON. BRENDA L. LAWRENCE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16112.28
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,0
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2284.29
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11996.14
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,181541.66
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,13737.32
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32909.69
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6533.02
2018 HON. BRENDAN F. BOYLE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,11773.17
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,911.07
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1791.69
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5390
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240245.07
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,72.73
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11290.8
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1222.34
2018 HON. BRETT GUTHRIE,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13488.56
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1496.71
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,12169.66
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,242166.09
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,0
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14108.29
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4073.26
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,293.44
2018 HON. BRIAN BABIN,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22826.85
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,405
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,609.6
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5355
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,277587.52
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,324.4
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22690.51
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1209.03
2018 HON. BRIAN HIGGINS,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5867.65
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1315.67
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,100390.35
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6190.22
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220020.82
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,67617.83
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16174.26
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3239.15
2018 HON. BRIAN J. MAST,Q2,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13797.73
2018 HON. BRIAN K. FITZPATRICK,Q2,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,897.75
2018 HON. BRIAN K. FITZPATRICK,Q2,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8917.96
