OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,879
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,323.56
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6681.58
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,251236.5
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,149.85
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,18642.36
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1923.08
2018 HON. BEN RAY LUJAN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20586.1
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2117.29
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,310.78
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7800
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200041.89
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,429.42
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34574.99
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,11335.13
2018 HON. BENNIE G. THOMPSON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8440.53
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,76.74
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,410.84
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5592
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,162882.51
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,164.8
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16315.17
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1994.67
"2018 HON. BETO O""ROURKE",Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4838.62
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1033.84
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,220.83
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6097
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,283342.73
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,818.26
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25552.27
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2051.61
2018 HON. BETTY MCCOLLUM,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8140.77
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1000.11
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30619.61
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6085.5
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247967.77
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,60893.65
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34798.04
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2028.66
2018 HON. BILL FLORES,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,24216.25
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1527.73
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,20581.71
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6685.33
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,231487.48
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,406.34
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34485.77
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3588.43
2018 HON. BILL FOSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8915.95
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,660
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2052.09
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6225
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,247076.18
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1402.07
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25521.78
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1102.33
2018 HON. BILL HUIZENGA,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20789.15
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1687
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2152.23
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,14052.4
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,239999.98
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,163.75
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32644.37
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2853
2018 HON. BILL JOHNSON,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18252.69
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,447.9
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,511.14
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,24468.51
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,215554.16
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1378.51
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,42692.66
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2092.23
2018 HON. BILL PASCRELL  JR.,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6349.24
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2837.51
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,63860.98
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5355
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222791.62
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,79645.57
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13677.18
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3163.54
2018 HON. BILL POSEY,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13088.3
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,711.9
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,390.32
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5334.55
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,222198.91
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,59.95
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22827.72
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6168.2
2018 HON. BILL SHUSTER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2980.35
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,554.42
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,219.69
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,7268
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249763.82
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1344.46
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21218.56
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2299.34
2018 HON. BILLY LONG,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5204.36
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,21475.86
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6311.29
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,238022.2
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,347.34
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24736.16
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8020.53
2018 HON. BLAINE LUETKEMEYER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8075.75
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,0
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,43.76
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,328.69
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,7677.78
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,0
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15636.26
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1083.3
2018 HON. BLAKE FARENTHOLD,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3203.06
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1095
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,40772.4
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,190062.56
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,324.04
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23653.25
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1566.36
2018 HON. BOB GIBBS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18417.78
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5158.96
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1398.49
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6280
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,257025.24
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1034.67
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22540.72
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2554.04
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. BOB GOODLATTE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8591.05
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1139.01
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,122.09
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10988.93
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226661.31
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,294.2
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26857.39
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4246.77
2018 HON. BOBBY L. RUSH,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22481.25
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,834.6
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,181.09
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8555
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,256743.69
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,608.68
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23268.77
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1806.07
2018 HON. BONNIE WATSON COLEMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4971.55
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,560.4
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,18272.91
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10145.75
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,220597.19
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,25689.03
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,25822.5
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1543.32
2018 HON. BRAD R. WENSTRUP,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,23356.33
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1395.29
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3591.77
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6900
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,266009.58
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,4929.92
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,37800.8
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4743.88
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. BRAD SHERMAN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2910.97
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2191.28
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5059.24
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5675.16
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,232382.23
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1324.72
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32181.15
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3749.14
2018 HON. BRADLEY BYRNE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9532.19
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,607.8
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,35857.07
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219094.67
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,26446.23
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,32720.14
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2901.81
2018 HON. BRADLEY S. SCHNEIDER,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7936.73
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1307.87
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,730.43
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,9691.24
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,258430.27
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2380.39
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,33426.13
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2871.15
2018 HON. BRENDA L. LAWRENCE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13296.25
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,0
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8803.32
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11509.02
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,193597.17
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,627.37
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,33884.52
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5001.72
2018 HON. BRENDAN F. BOYLE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15432.38
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3647.4
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11625.28
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6213
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,236375.07
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2705.35
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13581.27
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2207
2018 HON. BRETT GUTHRIE,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13844.61
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,360
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,30257.72
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,13055
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237182.87
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,36685.74
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19768.77
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5987.26
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRANSPORTATION OF THINGS,0
2018 HON. BRIAN BABIN,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22501.34
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,725
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,450.8
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5515
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,285300.03
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,145.2
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,22839.84
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,771.7
2018 HON. BRIAN HIGGINS,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5289.35
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1790.99
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6644.71
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6040
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,219791.64
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,33237.06
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16870.56
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3332.08
2018 HON. BRIAN J. MAST,Q3,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,21130.89
