OFFICE,QUARTER,PROGRAM,CATEGORY,AMOUNT
2018 HON. BEN RAY LUJAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,99.9
2018 HON. BEN RAY LUJAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14863.11
2018 HON. BEN RAY LUJAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1101.77
2018 HON. BEN RAY LUJAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9905.43
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,5334
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,5659.17
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6110.49
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,194411.76
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,219.5
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,30072.21
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1494.02
2018 HON. BENNIE G. THOMPSON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7447.08
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,76.74
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,283.82
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3728
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,199800.09
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,296.51
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,11235.19
"2018 HON. BETO O""ROURKE",Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,628.19
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1834.26
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,306.27
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4525.5
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225084.52
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,226.91
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17772.86
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7027.42
2018 HON. BETTY MCCOLLUM,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3991.63
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2301.8
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14.21
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6055
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,245338.86
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,304.05
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,26167.3
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1509.55
2018 HON. BILL FLORES,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8361.45
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,914.85
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,155.22
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4341.28
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,200836.75
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,21657.92
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,205.27
2018 HON. BILL FOSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2779.57
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1675.23
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,2203.75
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4315
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,243875.31
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,817.19
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15292.1
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1417.25
2018 HON. BILL HUIZENGA,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7151.31
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,407.99
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,165.69
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5328.91
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,229333.29
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,632.84
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,23267.36
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2667.13
2018 HON. BILL JOHNSON,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10322.11
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,447.9
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,65.79
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,22608.51
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201281.04
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,305.4
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19104.01
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1717.76
2018 HON. BILL PASCRELL  JR.,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1129
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1027.25
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,552.95
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3570
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,213802.79
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1028.66
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,3291.48
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2193.1
2018 HON. BILL POSEY,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,12072.77
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,711.9
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,827.11
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4910
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,246734.61
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,402.55
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16339.43
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2665.78
2018 HON. BILL SHUSTER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,1635.28
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1604.79
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,193.76
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5397.75
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,250635.98
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,148.01
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,13407.19
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2729.84
2018 HON. BILLY LONG,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,4683.61
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1059.99
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1061.63
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3909.95
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,228402.76
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,335.84
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,12563.77
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,771.89
2018 HON. BLAINE LUETKEMEYER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5524.79
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1008
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1828.94
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4660
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,205994.92
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,117.5
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16110.03
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1726.87
2018 HON. BLAKE FARENTHOLD,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7588.57
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1095
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,23800.71
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5580
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,185379.22
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23648
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14332.76
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2182.03
2018 HON. BOB GIBBS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,6748.35
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,156.99
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,939.59
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4510
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249533.92
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,782.29
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14574.49
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1163.55
2018 HON. BOB GOODLATTE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5608.87
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1139.01
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,148.97
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5613.42
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,249638.26
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,142.7
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,24436.85
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,12699.27
2018 HON. BOBBY L. RUSH,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9140.87
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4039.22
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,171.83
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5590
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237541.97
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,421.16
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16328.8
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1069.76
2018 HON. BONNIE WATSON COLEMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2223.87
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,560.4
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,24413.17
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,8758
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,240462.4
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,35690.1
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,14412.77
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3752.21
2018 HON. BRAD R. WENSTRUP,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,13262.88
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,870.99
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,14503.28
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6900
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,252169.61
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,23823.94
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,36725.05
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2970.87
2018 HON. BRAD SHERMAN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2333.87
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,631
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17409.1
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,11672.47
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,235022.68
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,17651.28
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,34459.62
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,848.29
2018 HON. BRADLEY BYRNE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8949.3
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,607.8
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,4214.12
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,5756
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,212180.17
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,131.55
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,20637.27
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3449.46
2018 HON. BRADLEY S. SCHNEIDER,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3613.53
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1342.14
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6004.96
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,6357.12
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,237322.48
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11446.65
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,19423.22
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1842.68
2018 HON. BRENDA L. LAWRENCE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,7255.8
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,405.04
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,29346.42
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10936.35
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,185535
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10791.6
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,39086.08
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3047.13
2018 HON. BRENDAN F. BOYLE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3619.17
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,876.69
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11593.75
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4069
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,225797.31
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,850.47
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,10553.26
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3553.59
2018 HON. BRETT GUTHRIE,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,5489.67
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2177.98
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,284.01
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,10779.01
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,226061.29
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,345.7
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,8361.57
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,4458.62
2018 HON. BRIAN BABIN,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,10341.17
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,405
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,408.52
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,3570
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,267776.7
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,252.52
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,16270.45
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,167.98
2018 HON. BRIAN HIGGINS,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,3371.16
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1191.99
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,8972.32
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4815
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,205722.21
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,16289.45
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,15669.88
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2531.28
2018 HON. BRIAN J. MAST,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9114.81
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,904.07
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,17831.56
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,4019
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,201269.39
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,10090.12
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,17845.87
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2137.25
2018 HON. BRIAN K. FITZPATRICK,Q1,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,2911.99
